detailUrl,unformattedPrice,beds,baths,area,zestimate,brokerName,latitude,longitude,date
https://www.zillow.com/homedetails/2251-Reston-Ln-Columbus-IN-47203/85102506_zpid/,350000,4.0,3.0,3436.0,356200.0,Cornerstone Realty,39.233044,-85.89956,2021-10-22
https://www.zillow.com/homedetails/2241-Mapleton-Ct-Columbus-IN-47201/102839082_zpid/,95000,2.0,1.0,696.0,113100.0,RE/MAX Real Estate Prof,39.196526,-85.899315,2021-10-22
https://www.zillow.com/homedetails/600-S-Lot-3-Columbus-3-Columbus-IN-47203/2071332970_zpid/,40000,0.0,,,,"Carpenter, REALTORS®",,,2021-10-21
https://www.zillow.com/homedetails/2207-Gilmore-St-Columbus-IN-47201/85099680_zpid/,165000,2.0,1.0,1584.0,167700.0,RE/MAX Real Estate Prof,39.22043,-85.90934,2021-10-21
https://www.zillow.com/homedetails/2525-Lakecrest-Dr-Columbus-IN-47201/102834090_zpid/,250000,3.0,3.0,1956.0,254000.0,Dean Wagner LLC,39.1697,-85.953636,2021-10-21
https://www.zillow.com/homedetails/5249-Imperial-Dr-Columbus-IN-47203/217825706_zpid/,335000,3.0,2.0,1833.0,340500.0,"Hoosier Brokers, Inc",39.24039,-85.862854,2021-10-21
https://www.zillow.com/homedetails/602-25th-St-Columbus-IN-47201/85095482_zpid/,138000,2.0,1.0,1138.0,140400.0,RE/MAX Real Estate Prof,39.222847,-85.91893,2021-10-21
https://www.zillow.com/homedetails/2019-Jolinda-Dr-Columbus-IN-47203/85099189_zpid/,327500,3.0,2.0,2072.0,333300.0,RE/MAX Real Estate Prof,39.219997,-85.88011,2021-10-21
https://www.zillow.com/homedetails/3159-N-National-Rd-Columbus-IN-47201/85094864_zpid/,335101,4.0,2.0,4127.0,341000.0,RE/MAX Real Estate Prof,39.23082,-85.91571,2021-10-21
https://www.zillow.com/homedetails/2313-Elm-St-Columbus-IN-47201/85099555_zpid/,154900,3.0,2.0,2386.0,157700.0,RE/MAX Real Estate Prof,39.221626,-85.90707,2021-10-21
https://www.zillow.com/homedetails/2296-Meadow-Bend-Dr-Columbus-IN-47201/102834071_zpid/,215000,4.0,2.0,1400.0,192700.0,,39.16753,-85.94997,2021-10-21
https://www.zillow.com/homedetails/4100-S-225-W-Columbus-IN-47201/2070068828_zpid/,112000,0.0,,,,"HOME Real Estate Services, LLC",,,2021-10-20
https://www.zillow.com/homedetails/2590-Coneflower-Ct-Columbus-IN-47201/217834476_zpid/,65000,0.0,,,,RE/MAX Real Estate Prof,39.172806,-85.95055,2021-10-20
https://www.zillow.com/homedetails/2669-Daisy-Ct-Columbus-IN-47201/2082611289_zpid/,77000,0.0,,,,RE/MAX Real Estate Prof,39.175232,-85.95124,2021-10-20
https://www.zillow.com/homedetails/2991-Daylily-Dr-Columbus-IN-47201/217834482_zpid/,65000,0.0,,,,RE/MAX Real Estate Prof,39.17125,-85.951355,2021-10-20
https://www.zillow.com/homedetails/2664-Daisy-Ct-Columbus-IN-47201/2082611086_zpid/,77000,0.0,,,,RE/MAX Real Estate Prof,39.175232,-85.95122,2021-10-20
https://www.zillow.com/homedetails/2951-Daylily-Dr-Columbus-IN-47201/217834486_zpid/,65000,0.0,,,,RE/MAX Real Estate Prof,39.17207,-85.95142,2021-10-20
https://www.zillow.com/homedetails/2996-Daylily-Dr-Columbus-IN-47201/217834481_zpid/,65000,0.0,,,,RE/MAX Real Estate Prof,39.17122,-85.95218,2021-10-20
https://www.zillow.com/homedetails/2926-Daylily-Dr-Columbus-IN-47201/2082610109_zpid/,65000,0.0,,,,RE/MAX Real Estate Prof,39.17276,-85.9509,2021-10-20
https://www.zillow.com/homedetails/16625-E-State-Route-46-Columbus-IN-47203/2076301742_zpid/,625000,4.0,3.0,3652.0,,Maximum Results Real Estate,,,2021-10-20
https://www.zillow.com/homedetails/3420-Rost-Dr-Columbus-IN-47203/85094781_zpid/,245000,2.0,2.0,2784.0,249000.0,RE/MAX Real Estate Prof,39.235954,-85.91979,2021-10-20
https://www.zillow.com/homedetails/2710-22nd-St-Columbus-IN-47201/85098970_zpid/,142000,2.0,1.0,816.0,144400.0,Berkshire Hathaway Home,39.220577,-85.89126,2021-10-20
https://www.zillow.com/homedetails/1851-Peppertree-Ln-Columbus-IN-47203/102839404_zpid/,150000,2.0,2.0,948.0,152800.0,RE/MAX Real Estate Prof,39.241444,-85.904564,2021-10-20
https://www.zillow.com/homedetails/131-N-Hughes-St-Columbus-IN-47201/102838729_zpid/,174500,4.0,1.0,2308.0,177400.0,RE/MAX Real Estate Prof,39.199036,-85.89168,2021-10-19
https://www.zillow.com/homedetails/906-Franklin-St-Columbus-IN-47201/85096421_zpid/,462500,3.0,3.0,3919.0,462300.0,Non-BLC Office,39.20768,-85.92029,2021-10-19
https://www.zillow.com/homedetails/15560-E-State-Road-46-Columbus-IN-47203/85104359_zpid/,186000,4.0,3.0,2500.0,189100.0,RE/MAX Real Estate Prof,39.233253,-85.75399,2021-10-18
https://www.zillow.com/homedetails/14492-S-San-Vincente-Dr-Columbus-IN-47201/85091382_zpid/,149000,3.0,2.0,1311.0,151500.0,"HOME Real Estate Services, LLC",39.074963,-85.88033,2021-10-18
https://www.zillow.com/homedetails/1607-Washington-St-Columbus-IN-47201/85096086_zpid/,240000,3.0,2.0,2574.0,244100.0,"Carpenter, REALTORS®",39.214558,-85.92112,2021-10-18
https://www.zillow.com/homedetails/3084-Rolling-Hill-Dr-Columbus-IN-47201/85093762_zpid/,240000,3.0,3.0,2128.0,264400.0,CENTURY 21 Breeden REALTORS®,39.168427,-85.945946,2021-10-18
https://www.zillow.com/homedetails/2141-McClure-St-Columbus-IN-47201/102838158_zpid/,150000,4.0,1.0,2688.0,152500.0,RE/MAX Real Estate Prof,39.20188,-85.90007,2021-10-18
https://www.zillow.com/homedetails/812-California-St-Columbus-IN-47201/85096403_zpid/,152000,3.0,1.0,1702.0,154600.0,RE/MAX Real Estate Prof,39.207264,-85.91389,2021-10-18
https://www.zillow.com/homedetails/10060-W-Spray-Rd-Columbus-IN-47201/85081410_zpid/,259900,3.0,2.0,1250.0,247800.0,Berkshire Hathaway Home,39.070217,-86.02953,2021-10-18
https://www.zillow.com/homedetails/132-Oak-St-Columbus-IN-47201/102839126_zpid/,100000,2.0,1.0,720.0,101900.0,F.C. Tucker Real Estate Expert,39.199463,-85.904205,2021-10-18
https://www.zillow.com/homedetails/2978-Creekridge-Ln-Columbus-IN-47201/2067842877_zpid/,296988,4.0,3.0,2660.0,,Non-BLC Office,,,2021-10-15
https://www.zillow.com/homedetails/5116-Montpelier-Ct-Columbus-IN-47203/2068933754_zpid/,241000,3.0,2.0,1661.0,,CENTURY 21 Breeden REALTORS®,39.230843,-85.86136,2021-10-15
https://www.zillow.com/homedetails/3785-E-300-S-Columbus-IN-47201/85091282_zpid/,334900,3.0,2.0,2990.0,341500.0,RE/MAX Real Estate Prof,39.157093,-85.87921,2021-10-15
https://www.zillow.com/homedetails/2315-Dawnshire-Dr-Columbus-IN-47203/85097908_zpid/,129995,3.0,1.0,988.0,132700.0,CENTURY 21 Breeden REALTORS®,39.222065,-85.86691,2021-10-15
https://www.zillow.com/homedetails/1992-Westminster-Pl-Columbus-IN-47201/85094105_zpid/,312000,4.0,3.0,3083.0,318200.0,RE/MAX Real Estate Prof,39.24305,-85.94826,2021-10-15
https://www.zillow.com/homedetails/2589-N-Talley-Rd-Columbus-IN-47203/85093160_zpid/,219000,3.0,2.0,2664.0,223300.0,RE/MAX Real Estate Prof,39.224487,-85.857,2021-10-15
https://www.zillow.com/homedetails/3365-Cox-Ln-Columbus-IN-47203/85102715_zpid/,234900,3.0,2.0,1576.0,239400.0,CENTURY 21 Breeden REALTORS®,39.235657,-85.87836,2021-10-15
https://www.zillow.com/homedetails/1504-N-Gladstone-Ave-Columbus-IN-47201/94273824_zpid/,102500,2.0,1.0,848.0,104500.0,"Carpenter, REALTORS®",39.21406,-85.89488,2021-10-15
https://www.zillow.com/homedetails/3890-Naples-Dr-Columbus-IN-47203/112013536_zpid/,343000,2.0,2.0,2285.0,349700.0,RE/MAX Real Estate Prof,39.242123,-85.86647,2021-10-15
https://www.zillow.com/homedetails/2058-Creekstone-Dr-Columbus-IN-47201/115570684_zpid/,275000,4.0,3.0,2936.0,283000.0,Berkshire Hathaway Home,39.16439,-85.94448,2021-10-15
https://www.zillow.com/homedetails/1602-Canyon-Oak-Ln-Columbus-IN-47201/246897169_zpid/,700000,4.0,5.0,6172.0,713400.0,F.C. Tucker Real Estate Expert,39.180496,-85.976585,2021-10-15
https://www.zillow.com/homedetails/727-Fairview-Dr-Columbus-IN-47201/85101217_zpid/,130431,3.0,1.0,975.0,132900.0,eXp Realty LLC,39.190506,-85.88233,2021-10-15
https://www.zillow.com/homedetails/5532-E-Karlsway-Dr-Columbus-IN-47201/85090975_zpid/,132715,3.0,2.0,2304.0,193300.0,,39.136032,-85.859024,2021-10-14
https://www.zillow.com/homedetails/385-McClure-Rd-Columbus-IN-47201/85100833_zpid/,120000,2.0,2.0,720.0,122200.0,Dean Wagner LLC,39.202644,-85.88962,2021-10-13
https://www.zillow.com/homedetails/2554-Union-St-Columbus-IN-47201/85095131_zpid/,230000,3.0,2.0,2117.0,231500.0,"Hoosier, REALTORS®",39.22423,-85.91362,2021-10-13
https://www.zillow.com/homedetails/9291-N-Cherry-Hills-Dr-Columbus-IN-47201/85105532_zpid/,239900,4.0,3.0,1632.0,244900.0,RE/MAX Real Estate Prof,39.289318,-85.96479,2021-10-13
https://www.zillow.com/homedetails/2051-Creek-Bank-Dr-Columbus-IN-47201/127037986_zpid/,275000,3.0,3.0,2772.0,280000.0,RE/MAX Real Estate Prof,39.16363,-85.94415,2021-10-12
https://www.zillow.com/homedetails/5775-Victory-Dr-Columbus-IN-47203/217834520_zpid/,332500,3.0,3.0,1800.0,338600.0,Berkshire Hathaway Home,39.225212,-85.85771,2021-10-12
https://www.zillow.com/homedetails/2104-Shadow-Creek-Blvd-Columbus-IN-47201/217834419_zpid/,231000,3.0,3.0,1728.0,235900.0,RE/MAX Real Estate Prof,39.16581,-85.94581,2021-10-12
https://www.zillow.com/homedetails/510-Tipton-Ln-Columbus-IN-47201/85094987_zpid/,225000,3.0,2.0,2020.0,229200.0,RE/MAX Real Estate Prof,39.230137,-85.91799,2021-10-11
https://www.zillow.com/homedetails/80-Lookout-Ridge-Dr-Columbus-IN-47201/2132519774_zpid/,115000,3.0,2.0,1266.0,,Berkshire Hathaway Home,39.198677,-85.96543,2021-10-08
https://www.zillow.com/homedetails/8372-Devonshire-Rd-Columbus-IN-47201/102832358_zpid/,172000,3.0,2.0,1546.0,175400.0,RE/MAX Real Estate Prof,39.282463,-85.95171,2021-10-08
https://www.zillow.com/homedetails/5965-Conifer-Ct-Columbus-IN-47201/102832556_zpid/,189000,3.0,2.0,1907.0,192600.0,Millican Realty,39.26072,-85.945335,2021-10-08
https://www.zillow.com/homedetails/1743-Franklin-St-Columbus-IN-47201/85095532_zpid/,515000,4.0,4.0,5001.0,526600.0,CENTURY 21 Breeden REALTORS®,39.216713,-85.920074,2021-10-08
https://www.zillow.com/homedetails/1069-Redwing-Dr-Columbus-IN-47203/85095835_zpid/,365000,4.0,3.0,3630.0,382400.0,Realty One Group Dream,39.246666,-85.91276,2021-10-08
https://www.zillow.com/homedetails/3921-Terrace-Woods-Dr-Columbus-IN-47201/85097249_zpid/,321000,3.0,4.0,2944.0,328300.0,RE/MAX Real Estate Prof,39.171963,-85.96633,2021-10-08
https://www.zillow.com/homedetails/5565-Wren-Ct-Columbus-IN-47201/85097108_zpid/,415000,5.0,4.0,4777.0,423900.0,RE/MAX Real Estate Prof,39.18248,-85.9838,2021-10-08
https://www.zillow.com/homedetails/2223-Home-Ave-Columbus-IN-47201/85099628_zpid/,170000,2.0,1.0,1785.0,173600.0,CENTURY 21 Breeden REALTORS®,39.220795,-85.911766,2021-10-08
https://www.zillow.com/homedetails/515-Rocky-Ford-Rd-Columbus-IN-47203/85094788_zpid/,305000,4.0,3.0,2563.0,310900.0,Berkshire Hathaway Home,39.237385,-85.92004,2021-10-08
https://www.zillow.com/homedetails/Columbus-IN-47203/85102347_zpid/,405000,5.0,3.0,3060.0,414200.0,"Carpenter, REALTORS®",,,2021-10-08
https://www.zillow.com/homedetails/2304-Fairfax-Dr-Columbus-IN-47203/85102349_zpid/,330500,3.0,2.0,2977.0,338000.0,CENTURY 21 Breeden REALTORS®,39.234253,-85.89907,2021-10-08
https://www.zillow.com/homedetails/681-N-Dellasburg-Rd-Columbus-IN-47203/102838404_zpid/,195000,3.0,2.0,1700.0,199000.0,F.C. Tucker Real Estate Expert,39.20562,-85.84103,2021-10-08
https://www.zillow.com/homedetails/9722-E-Saint-Joe-Ct-Columbus-IN-47203/112013365_zpid/,175000,4.0,2.0,1232.0,165600.0,CENTURY 21 Breeden REALTORS®,39.225258,-85.81577,2021-10-08
https://www.zillow.com/homedetails/6290-W-930-S-Columbus-IN-47201/217811066_zpid/,335000,4.0,2.0,1980.0,342600.0,TLC Real Estate South Corp,39.06517,-85.98962,2021-10-08
https://www.zillow.com/homedetails/3585-Park-View-Dr-Columbus-IN-47201/331509686_zpid/,259900,3.0,2.0,1440.0,265800.0,RE/MAX Real Estate Prof,39.165073,-85.95495,2021-10-08
https://www.zillow.com/homedetails/12140-N-Marr-Rd-Columbus-IN-47203/85105261_zpid/,220000,3.0,2.0,1961.0,223600.0,Realty One Group Dream,39.315376,-85.868675,2021-10-07
https://www.zillow.com/homedetails/125-Indiana-Ct-Columbus-IN-47201/85100886_zpid/,165000,3.0,1.0,1239.0,168300.0,RE/MAX Real Estate Prof,39.199078,-85.88735,2021-10-07
https://www.zillow.com/homedetails/925-Tanbark-Ave-Columbus-IN-47203/85094611_zpid/,278000,4.0,3.0,2005.0,284300.0,CENTURY 21 Breeden REALTORS®,39.238537,-85.91577,2021-10-07
https://www.zillow.com/homedetails/2082-Sumpter-Trl-Columbus-IN-47203/85098106_zpid/,248700,4.0,3.0,2752.0,267000.0,RE/MAX Real Estate Prof,39.22056,-85.86146,2021-10-06
https://www.zillow.com/homedetails/3207-Westenedge-Dr-Columbus-IN-47203/85102233_zpid/,240000,3.0,2.0,1931.0,244800.0,CENTURY 21 Breeden REALTORS®,39.23241,-85.91094,2021-10-06
https://www.zillow.com/homedetails/2209-Keystone-Pl-Columbus-IN-47203/85102381_zpid/,345000,4.0,3.0,2850.0,353000.0,CENTURY 21 Breeden REALTORS®,39.23542,-85.9004,2021-10-06
https://www.zillow.com/homedetails/4010-Shields-Dr-Columbus-IN-47201/85097001_zpid/,235000,3.0,2.0,1254.0,240400.0,RE/MAX Real Estate Prof,39.187527,-85.96822,2021-10-05
https://www.zillow.com/homedetails/2816-Hawcreek-Blvd-Columbus-IN-47203/85098854_zpid/,170000,3.0,2.0,1365.0,173900.0,Non-BLC Office,39.227455,-85.89264,2021-10-05
https://www.zillow.com/homedetails/12655-W-Sawmill-Rd-Columbus-IN-47201/85107179_zpid/,335000,3.0,2.0,2288.0,342900.0,Keller Williams Indy Metro W,39.1352,-86.057396,2021-10-05
https://www.zillow.com/homedetails/230-N-Hughes-St-Columbus-IN-47201/102838737_zpid/,100000,2.0,1.0,890.0,108400.0,,39.20035,-85.89239,2021-10-05
https://www.zillow.com/homedetails/5121-Columbia-Dr-Columbus-IN-47203/2069831971_zpid/,224900,3.0,2.0,1780.0,,RE/MAX Real Estate Prof,39.232246,-85.86085,2021-10-04
https://www.zillow.com/homedetails/4860-Pinion-Cir-Columbus-IN-47201/102835502_zpid/,200000,3.0,2.0,1456.0,203400.0,"Carpenter, REALTORS®",39.25014,-85.948715,2021-10-04
https://www.zillow.com/homedetails/5478-E-Broadmore-Dr-Columbus-IN-47201/85090988_zpid/,195000,3.0,2.0,1346.0,199600.0,Dean Wagner LLC,39.13313,-85.85956,2021-10-04
https://www.zillow.com/homedetails/1024-23rd-St-Columbus-IN-47201/85095370_zpid/,150000,4.0,2.0,2420.0,153400.0,RE/MAX Real Estate Prof,39.22148,-85.91357,2021-10-04
https://www.zillow.com/homedetails/6885-W-Lowell-Rd-Columbus-IN-47201/102836552_zpid/,390000,3.0,2.0,3444.0,399600.0,Non-BLC Office,39.25138,-85.99971,2021-10-04
https://www.zillow.com/homedetails/152-N-Ross-St-Columbus-IN-47201/102838713_zpid/,49000,2.0,1.0,1122.0,50200.0,RE/MAX Real Estate Prof,39.19929,-85.89353,2021-10-04
https://www.zillow.com/homedetails/4744-Clairmont-Dr-Columbus-IN-47203/127040531_zpid/,275000,3.0,2.0,1900.0,281500.0,Dean Wagner LLC,39.251717,-85.88119,2021-10-04
https://www.zillow.com/homedetails/7005-Scarborough-Dr-Columbus-IN-47201/217822013_zpid/,396000,4.0,3.0,4224.0,405400.0,Berkshire Hathaway Home,39.190475,-85.998726,2021-10-04
https://www.zillow.com/homedetails/6116-E-Prairie-Stream-Way-Columbus-IN-47203/2068464890_zpid/,175000,4.0,3.0,2223.0,,Berkshire Hathaway Home,,,2021-10-01
https://www.zillow.com/homedetails/42-N-Ross-St-Columbus-IN-47201/102838751_zpid/,75600,3.0,1.0,1096.0,77200.0,"eXp Realty, LLC",39.19824,-85.893654,2021-10-01
https://www.zillow.com/homedetails/1032-Pennsylvania-St-Columbus-IN-47201/85100116_zpid/,157500,3.0,1.0,2344.0,160800.0,F.C. Tucker Real Estate Expert,39.20948,-85.9031,2021-10-01
https://www.zillow.com/homedetails/4231-River-Rd-Columbus-IN-47203/85095820_zpid/,350000,3.0,3.0,3438.0,358600.0,Dean Wagner LLC,39.245304,-85.916985,2021-10-01
https://www.zillow.com/homedetails/4155-W-Reece-Ln-Columbus-IN-47201/85096767_zpid/,350000,4.0,3.0,2484.0,406400.0,RE/MAX Real Estate Prof,39.188908,-85.968605,2021-10-01
https://www.zillow.com/homedetails/2403-Maple-St-Columbus-IN-47201/85099662_zpid/,162500,2.0,2.0,1599.0,166500.0,RE/MAX Real Estate Prof,39.222126,-85.90817,2021-10-01
https://www.zillow.com/homedetails/3504-Ashwood-Dr-Columbus-IN-47203/85101834_zpid/,384000,4.0,3.0,3213.0,393000.0,RE/MAX Real Estate Prof,39.23793,-85.900085,2021-10-01
https://www.zillow.com/homedetails/1402-Hunter-Pl-Columbus-IN-47203/85102009_zpid/,310000,5.0,3.0,3164.0,317300.0,CENTURY 21 Breeden REALTORS®,39.24036,-85.91041,2021-10-01
https://www.zillow.com/homedetails/3302-Beech-Dr-Columbus-IN-47203/85103275_zpid/,231250,4.0,3.0,1939.0,236500.0,F.C. Tucker Company,39.233265,-85.87529,2021-10-01
https://www.zillow.com/homedetails/6044-Basswood-Dr-Columbus-IN-47201/85104013_zpid/,460000,4.0,3.0,4974.0,470800.0,CENTURY 21 Breeden REALTORS®,39.192738,-85.98902,2021-10-01
https://www.zillow.com/homedetails/1544-Brookside-Dr-Columbus-IN-47201/85103971_zpid/,169000,4.0,2.0,1431.0,173000.0,RE/MAX Real Estate Prof,39.151474,-85.94259,2021-10-01
https://www.zillow.com/homedetails/8580-W-275-S-Columbus-IN-47201/85106447_zpid/,125000,3.0,1.0,720.0,128000.0,RE/MAX Real Estate Prof,39.158215,-86.01417,2021-10-01
https://www.zillow.com/homedetails/3040-Wedgewood-Dr-Columbus-IN-47203/102836792_zpid/,190000,,,,194500.0,CENTURY 21 Breeden REALTORS®,39.229332,-85.86301,2021-10-01
https://www.zillow.com/homedetails/5235-Miami-Dr-Columbus-IN-47203/102836797_zpid/,190000,,,,194500.0,CENTURY 21 Breeden REALTORS®,39.229588,-85.863014,2021-10-01
https://www.zillow.com/homedetails/3012-Desoto-Way-Columbus-IN-47203/102837163_zpid/,175000,3.0,1.0,1257.0,179300.0,Berkshire Hathaway Home,39.22899,-85.89362,2021-10-01
https://www.zillow.com/homedetails/2734-Daisy-Ct-Columbus-IN-47201/2082611177_zpid/,77000,0.0,,,,RE/MAX Real Estate Prof,39.175232,-85.951645,2021-09-30
https://www.zillow.com/homedetails/2958-Creekridge-Ln-Columbus-IN-47201/2067999765_zpid/,295674,3.0,3.0,1816.0,302100.0,Non-BLC Office,,,2021-09-30
https://www.zillow.com/homedetails/803-Cottage-Ave-Columbus-IN-47201/124605202_zpid/,200000,,,,210300.0,RE/MAX Real Estate Prof,39.207367,-85.90535,2021-09-30
https://www.zillow.com/homedetails/2796-Lafayette-Ave-Columbus-IN-47201/85095006_zpid/,434000,3.0,4.0,2833.0,444700.0,Dean Wagner LLC,39.229546,-85.91892,2021-09-30
https://www.zillow.com/homedetails/1443-Union-St-Columbus-IN-47201/85096009_zpid/,120000,2.0,2.0,1016.0,135400.0,CENTURY 21 Breeden REALTORS®,39.21339,-85.91235,2021-09-30
https://www.zillow.com/homedetails/1330-23rd-St-Columbus-IN-47201/85099699_zpid/,159000,3.0,2.0,2013.0,162900.0,RE/MAX Real Estate Prof,39.221603,-85.91018,2021-09-30
https://www.zillow.com/homedetails/4585-Park-Ln-Columbus-IN-47203/85094243_zpid/,190000,4.0,3.0,1815.0,194700.0,RE/MAX Real Estate Prof,39.252884,-85.91524,2021-09-30
https://www.zillow.com/homedetails/4206-N-Riverside-Dr-Columbus-IN-47203/85094634_zpid/,575000,5.0,3.0,3813.0,479100.0,CENTURY 21 Breeden REALTORS®,39.2447,-85.92289,2021-09-30
https://www.zillow.com/homedetails/4371-Westminster-Pl-Columbus-IN-47201/217818191_zpid/,295000,3.0,2.0,1700.0,302300.0,Dean Wagner LLC,39.23982,-85.947266,2021-09-30
https://www.zillow.com/homedetails/1896-Woodland-Parks-Dr-Columbus-IN-47201/217808737_zpid/,299000,3.0,2.0,1810.0,306400.0,RE/MAX Real Estate Prof,39.26029,-85.94613,2021-09-30
https://www.zillow.com/homedetails/3193-Treamview-Ct-Columbus-IN-47201/2068405309_zpid/,321225,4.0,3.0,2829.0,435100.0,RE/MAX Real Estate Prof,,,2021-09-30
https://www.zillow.com/homedetails/6590-W-State-Road-46-Columbus-IN-47201/85106762_zpid/,410000,3.0,2.0,2462.0,420300.0,Dean Wagner LLC,39.197292,-85.99501,2021-09-29
https://www.zillow.com/homedetails/2378-Cameron-Dr-Columbus-IN-47203/112012755_zpid/,257900,4.0,3.0,2122.0,264200.0,Realty One Group Dream,39.22345,-85.86053,2021-09-29
https://www.zillow.com/homedetails/13660-W-170-S-Columbus-IN-47201/217816871_zpid/,240000,3.0,2.0,2112.0,246100.0,My Agent,39.172707,-86.06955,2021-09-29
https://www.zillow.com/homedetails/3435-Heritage-Rd-Columbus-IN-47203/85098659_zpid/,215000,3.0,2.0,1808.0,220400.0,RE/MAX Real Estate Prof,39.224003,-85.881165,2021-09-28
https://www.zillow.com/homedetails/3867-Bonaventure-Dr-Columbus-IN-47203/85102755_zpid/,206000,2.0,2.0,1384.0,211200.0,Highgarden Real Estate,39.234535,-85.87753,2021-09-28
https://www.zillow.com/homedetails/5570-Treeline-Dr-Columbus-IN-47201/119748168_zpid/,465000,4.0,4.0,3142.0,476400.0,"Continental Real Estate Group,",39.181828,-85.98447,2021-09-28
https://www.zillow.com/homedetails/4200-S-225-W-Columbus-IN-47201/2070067449_zpid/,160000,0.0,,,,"HOME Real Estate Services, LLC",,,2021-09-27
https://www.zillow.com/homedetails/0-T-Rd-58-Columbus-IN-47201/2068499441_zpid/,120000,0.0,,,,RE/MAX Real Estate Prof,,,2021-09-27
https://www.zillow.com/homedetails/1633-Orinoco-Ave-Columbus-IN-47201/112013407_zpid/,98900,,,,101100.0,CENTURY 21 Breeden REALTORS®,39.215355,-85.906265,2021-09-27
https://www.zillow.com/homedetails/7981-S-State-Road-58-Columbus-IN-47201/85107319_zpid/,84110,3.0,1.0,1050.0,86000.0,CENTURY 21 Breeden REALTORS®,39.12628,-86.014854,2021-09-27
https://www.zillow.com/homedetails/2222-McKinley-Ave-Columbus-IN-47201/85100414_zpid/,139900,2.0,1.0,896.0,143500.0,RE/MAX Real Estate Prof,39.201534,-85.899895,2021-09-27
https://www.zillow.com/homedetails/1402-S-475-W-Columbus-IN-47201/85106859_zpid/,799900,3.0,4.0,4423.0,820100.0,F.C. Tucker Real Estate Expert,39.18204,-86.00228,2021-09-27
https://www.zillow.com/homedetails/3545-Woodside-Dr-Columbus-IN-47203/102834952_zpid/,750000,5.0,7.0,6158.0,769200.0,CENTURY 21 Breeden REALTORS®,39.238247,-85.92212,2021-09-27
https://www.zillow.com/homedetails/268-Westbrook-Ct-Columbus-IN-47201/217821984_zpid/,448500,4.0,4.0,3604.0,428400.0,RE/MAX At The Crossing,39.193336,-85.99812,2021-09-27
https://www.zillow.com/homedetails/1942-Conifer-Ct-Columbus-IN-47201/217808709_zpid/,32000,0.0,,,254900.0,RE/MAX Real Estate Prof,39.261715,-85.94692,2021-09-27
https://www.zillow.com/homedetails/1874-Buckthorn-Dr-Columbus-IN-47201/217808718_zpid/,32000,0.0,,,242200.0,RE/MAX Real Estate Prof,39.260994,-85.94597,2021-09-27
https://www.zillow.com/homedetails/5016-N-Adkins-St-Columbus-IN-47201/2075918408_zpid/,87000,3.0,1.0,1066.0,,"HOME Real Estate Services, LLC",,,2021-09-24
https://www.zillow.com/homedetails/4480-S-County-Road-550-W-Columbus-IN-47201/2069524080_zpid/,221000,4.0,2.0,1504.0,,Schuler Bauer Real Estate Powe,,,2021-09-24
https://www.zillow.com/homedetails/612-Lafayette-Ave-Columbus-IN-47201/85096427_zpid/,195875,2.0,2.0,1248.0,200300.0,RE/MAX Real Estate Prof,39.204803,-85.918915,2021-09-24
https://www.zillow.com/homedetails/2693-Forest-Dr-Columbus-IN-47201/85099493_zpid/,261000,4.0,3.0,2292.0,266900.0,Realty One Group Dream,39.226418,-85.90497,2021-09-24
https://www.zillow.com/homedetails/4692-Willowbrook-Dr-Columbus-IN-47203/217823491_zpid/,225100,3.0,2.0,1391.0,216000.0,CENTURY 21 Breeden REALTORS®,39.249195,-85.88599,2021-09-24
https://www.zillow.com/homedetails/3250-W-Carr-Hill-Rd-Columbus-IN-47201/85096634_zpid/,185000,3.0,2.0,4204.0,190000.0,Berkshire Hathaway Home,39.18849,-85.959175,2021-09-24
https://www.zillow.com/homedetails/1025-Champion-Ct-Columbus-IN-47201/85096742_zpid/,439900,5.0,3.0,3932.0,449100.0,CENTURY 21 Breeden REALTORS®,39.18749,-85.98154,2021-09-24
https://www.zillow.com/homedetails/2680-18th-St-Columbus-IN-47201/85099033_zpid/,180000,3.0,2.0,2560.0,184700.0,F.C. Tucker Real Estate Expert,39.217537,-85.89204,2021-09-24
https://www.zillow.com/homedetails/525-Riverside-Cir-Columbus-IN-47203/85094080_zpid/,194900,3.0,2.0,1200.0,199900.0,RE/MAX Real Estate Prof,39.25923,-85.92072,2021-09-24
https://www.zillow.com/homedetails/2740-Franklin-Dr-Columbus-IN-47201/85094980_zpid/,650000,4.0,4.0,4981.0,666800.0,CENTURY 21 Breeden REALTORS®,39.227215,-85.92043,2021-09-24
https://www.zillow.com/homedetails/4001-S-Poplar-Dr-Columbus-IN-47201/85106424_zpid/,852000,5.0,4.0,3708.0,874000.0,Berkshire Hathaway Home,39.157658,-86.054886,2021-09-24
https://www.zillow.com/homedetails/15985-E-Main-St-Columbus-IN-47203/102839999_zpid/,25000,3.0,1.0,1624.0,149100.0,RE/MAX Real Estate Prof,39.235123,-85.74922,2021-09-23
https://www.zillow.com/homedetails/1330-Central-Ave-Columbus-IN-47201/85100134_zpid/,89900,1.0,1.0,1972.0,92200.0,CENTURY 21 Breeden REALTORS®,39.212368,-85.9044,2021-09-23
https://www.zillow.com/homedetails/2116-Shiloh-Dr-Columbus-IN-47203/85098197_zpid/,239900,3.0,2.0,2754.0,246400.0,Dean Wagner LLC,39.220406,-85.86247,2021-09-23
